"Idades
Exatas
(X)";"Probabilidades de Morte
entre Duas Idades Exatas
Q (X, N) (Por Mil)";"Óbitos
D (X, N)";"l ( X )";"L (X, N)";"T(X)";"Expectativa de Vida
à Idade X
E(X)";"ano"
"68";"20.140895423447535";"1516.9697924199224";"75317.892304525027";"74559.407408315063";"1238082.3116955888";"16.438090257355835";2016
"69";"21.982547370835828";"1622.3322751337346";"73800.922512105099";"72989.756374538236";"1163522.9042872738";"15.765695938237473";2016
"70";"23.967669041818247";"1729.9525627047433";"72178.590236971359";"71313.613955618988";"1090533.1479127356";"15.108817508521275";2016
"71";"26.10355084621499";"1838.9595955767957";"70448.637674266618";"69529.157876478217";"1019219.5339571165";"14.467554910993199";2016
"72";"28.454245523556697";"1952.2366253432258";"68609.678078689816";"67633.55976601821";"949690.37608063826";"13.841930215609223";2016
"73";"31.051442193607208";"2069.8096900623486";"66657.44145334659";"65622.536608315422";"882056.81631462008";"13.232683359621145";2016
"74";"33.898305108560244";"2189.4112477511458";"64587.63176328424";"63492.926139408664";"816434.27970630466";"12.64072172050777";2016
"75";"36.957629866956104";"2306.090338169779";"62398.220515533096";"61245.175346448203";"752941.35356689594";"12.066711956624829";2016
"76";"40.243894428548984";"2418.3413428444319";"60092.130177363317";"58882.9595059411";"691696.17822044773";"11.510595084229672";2016
"77";"43.834835161338518";"2528.1210266909811";"57673.788834518884";"56409.728321173388";"632813.2187145066";"10.972284490103684";2016
"78";"47.777225329029449";"2634.7069967743992";"55145.6678078279";"53828.314309440699";"576403.49039333325";"10.452380274040548";2016
"79";"52.086761352912653";"2735.1258841774925";"52510.960811053505";"51143.397868964763";"522575.17608389253";"9.951735180855632";2016
"80 ou mais";"1000";"49775.834926876014";"49775.834926876014";"471431.77821492776";"471431.77821492776";"9.4710973488941406";2016
"0";"12.807916760314";"1280.7916760314";"100000";"98826.518212299";"7604800.66415145";"76.0480066415145";2017
"1";"0.848353622617138";"83.7487980035347";"98719.2083239686";"98677.3339249668";"7505974.14593915";"76.0335731350951";2017
"2";"0.548293420845574";"54.0811735201666";"98635.4595259651";"98608.418939205";"7407296.81201419";"75.0977067234555";2017
"3";"0.418306474340598";"41.2372288142478";"98581.3783524449";"98560.7597380378";"7308688.39307498";"74.1386305935508";2017
"4";"0.343878976030632";"33.8858828275081";"98540.1411236306";"98523.1981822169";"7210127.63333694";"73.1694470001921";2017
"5";"0.295793952930817";"29.1375546260892";"98506.2552408031";"98491.6864634901";"7111604.43515473";"72.1944450915333";2017
"6";"0.263093306461923";"25.9086705028963";"98477.1176861771";"98464.1633509256";"7013112.74869124";"71.2156581495444";2017
"7";"0.241000874878872";"23.7268275056602";"98451.2090156742";"98439.3456019213";"6914648.58534031";"70.2342678619564";2017
"8";"0.227540019124155";"22.3961911794383";"98427.4821881685";"98416.2840925788";"6816209.23973839";"69.2510779327619";2017
"9";"0.222412448810967";"21.8865161520441";"98405.0859969891";"98394.1427389131";"6717792.95564581";"68.2667251147096";2017
"10";"0.226691580662434";"22.3026430009385";"98383.199480837";"98372.0481593366";"6619398.8129069";"67.2818006309727";2017
"11";"0.242930552532305";"23.8948670163886";"98360.8968378361";"98348.9494043279";"6521026.76474756";"66.2969429355502";2017
"12";"0.275590986355367";"27.1007913683679";"98337.0019708197";"98323.4515751355";"6422677.81534323";"65.3129309072193";2017
"13";"0.331826230295339";"32.6218039090847";"98309.9011794513";"98293.5902774968";"6324354.3637681";"64.3307976907011";2017
"14";"0.422739348332575";"41.5456730391151";"98277.2793755422";"98256.5065390227";"6226060.7734906";"63.3519854543312";2017
"15";"0.710414497066807";"69.7880893522525";"98235.7337025031";"98200.839657827";"6127804.26695158";"62.3785666986415";2017
"16";"0.884350438135152";"86.8130970129415";"98165.9456131509";"98122.5390646444";"6029603.42729375";"61.4225573811005";2017
"17";"1.03892520328203";"101.896882687053";"98079.1325161379";"98028.1840747944";"5931480.88822911";"60.4764819596374";2017
"18";"1.16015286819043";"113.668570937517";"97977.2356334509";"97920.4013479821";"5833452.70415431";"59.538857842226";2017
"19";"1.25352420294354";"122.674349899249";"97863.5670625134";"97802.2298875637";"5735532.30280633";"58.6074314984103";2017
"20";"1.34591332793642";"131.550770186311";"97740.8927126141";"97675.117327521";"5637730.07291877";"57.6803619903011";2017
"21";"1.43762696182897";"140.325821702818";"97609.3419424278";"97539.1790315764";"5540054.95559125";"56.7574255224351";2017
"22";"1.50090448793303";"146.291683730013";"97469.016120725";"97395.87027886";"5442515.77655967";"55.838419152796";2017
"23";"1.52892444954698";"148.799092888245";"97322.724436995";"97248.3248905509";"5345119.90628081";"54.9216016834912";2017
"24";"1.53125188233871";"148.797756097405";"97173.9253441067";"97099.526466058";"5247871.58139026";"54.0049356121696";2017
"25";"1.52159493199554";"147.632942414136";"97025.1275880093";"96951.3111168022";"5150772.0549242";"53.0869907926898";2017
"26";"1.51604404472188";"146.87054882503";"96877.4946455952";"96804.0593711827";"5053820.7438074";"52.1671288289987";2017
"27";"1.52167415569984";"147.192490752771";"96730.6240967702";"96657.0278513938";"4957016.68443622";"51.2455774034619";2017
"28";"1.54685012635258";"149.400093383334";"96583.4316060174";"96508.7315593257";"4860359.65658482";"50.3229133171741";2017
"29";"1.58794697334149";"153.132128467605";"96434.0315126341";"96357.4654484003";"4763850.9250255";"49.4001012951675";2017
"30";"1.6352215299529";"157.440599596218";"96280.8993841665";"96202.1790843683";"4667493.4595771";"48.4778755644307";2017
"31";"1.68272093265018";"161.748956215533";"96123.4587845702";"96042.5843064625";"4571291.28049273";"47.556458520056";2017
"32";"1.7343751863218";"166.433608363311";"95961.7098283547";"95878.493024173";"4475248.69618627";"46.6357748751151";2017
"33";"1.78954102295496";"171.429576600976";"95795.2762199914";"95709.5614316909";"4379370.20316209";"45.7159306384271";2017
"34";"1.8506169863046";"176.963114894044";"95623.8466433904";"95535.3650859434";"4283660.6417304";"44.7969914628664";2017
"35";"1.92170580373473";"183.420830025104";"95446.8835284964";"95355.1731134838";"4188125.27664446";"43.8791202165764";2017
"36";"2.00572727338033";"191.072525290973";"95263.4626984713";"95167.9264358258";"4092770.10353097";"42.9626426291625";2017
"37";"2.10298090155288";"199.935420799182";"95072.3901731803";"94972.4224627807";"3997602.17709515";"42.0479822776441";2017
"38";"2.21511233262551";"210.153144548455";"94872.4547523811";"94767.3781801069";"3902629.75463237";"41.135541025246";2017
"39";"2.34328877404409";"221.82110868281";"94662.3016078327";"94551.3910534912";"3807862.37645226";"40.2257531432892";2017
"40";"2.48595353063709";"234.774645931925";"94440.4804991498";"94323.0931761839";"3713310.98539877";"39.3190607012233";2017
"41";"2.64616237542735";"249.283594379362";"94205.7058532179";"94081.0640560282";"3618987.89222259";"38.4158035805319";2017
"42";"2.83005444311801";"265.901790273098";"93956.4222588385";"93823.471363702";"3524906.82816656";"37.5164011509066";2017
"43";"3.04070638336337";"284.885363649404";"93690.5204685655";"93548.0777867407";"3431083.35680286";"36.6214568949271";2017
"44";"3.27673978526434";"306.065960716162";"93405.635104916";"93252.602124558";"3337535.27901611";"35.7316266333107";2017
"45";"3.53518999132267";"329.124665035028";"93099.5691441999";"92935.0068116824";"3244282.67689156";"34.8474510324163";2017
"46";"3.81333701436206";"353.76496977122";"92770.4444791649";"92593.5619942792";"3151347.67007987";"33.9693065800459";2017
"47";"4.11151192764995";"379.972280116675";"92416.6795093936";"92226.6933693353";"3058754.1080856";"33.0974248839431";2017
"48";"4.42917099595258";"407.646314222893";"92036.707229277";"91832.8840721655";"2966527.41471626";"32.2320029043";2017
"49";"4.76825865186955";"436.911062470888";"91629.0609150541";"91410.6053838186";"2874694.53064409";"31.3731746449865";2017
"50";"5.13388027904412";"468.169579731813";"91192.1498525832";"90958.0650627173";"2783283.92526028";"30.5210912316422";2017
"51";"5.52729701926594";"501.458385738074";"90723.9802728514";"90473.2510799823";"2692325.86019756";"29.676011260754";2017
"52";"5.94594495651909";"536.458148979115";"90222.5218871133";"89954.2928126237";"2601852.60911758";"28.838172051686";2017
"53";"6.39041618641996";"573.131273408465";"89686.0637381342";"89399.49810143";"2511898.31630495";"28.0076771307436";2017
"54";"6.86422417072582";"611.691144948628";"89112.9324647257";"88807.0868922514";"2422498.81820352";"27.1845932032642";2017
"55";"7.379137451309";"653.062824310102";"88501.2413197771";"88174.7099076221";"2333691.73131127";"26.3690282363279";2017
"56";"7.93472552672848";"697.051184384582";"87848.178495467";"87499.6529032747";"2245517.02140365";"25.5613384348034";2017
"57";"8.52138948554943";"742.648699922437";"87151.1273110824";"86779.8029611212";"2158017.36850038";"24.7617837552166";2017
"58";"9.13841419931472";"789.636467881407";"86408.47861116";"86013.6603772193";"2071237.56553925";"23.9703047528457";2017
"59";"9.79709629777757";"838.816041381916";"85618.8421432786";"85199.4341225876";"1985223.90516203";"23.1867642152865";2017
"60";"10.5104308530291";"891.074602061989";"84780.0261018966";"84334.4888008657";"1900024.47103945";"22.4112277195553";2017
"61";"11.2975151439315";"947.736699977916";"83888.9514998347";"83415.0831498457";"1815689.98223858";"21.6439703891419";2017
"62";"12.174113078725";"1009.73572786028";"82941.2147998567";"82436.3469359266";"1732274.89908874";"20.8855742379569";2017
"63";"13.1559150125201";"1077.88357552125";"81931.4790719965";"81392.5372842358";"1649838.55215281";"20.1368090853459";2017
"64";"14.2472485917585";"1151.94127457577";"80853.5954964752";"80277.6248591873";"1568446.01486857";"19.3985932875051";2017
"65";"15.4264488374217";"1229.513491112";"79701.6542218994";"79086.8974763434";"1488168.39000939";"18.6717378019048";2017
"66";"16.7120618248132";"1311.43126741836";"78472.1407307875";"77816.4250970783";"1409081.49253304";"17.9564553663337";2017
"67";"18.1578584727342";"1401.07324209162";"77160.7094633691";"76460.1728423233";"1331265.06743596";"17.2531470575444";2017
"68";"19.7927559848518";"1499.49199322889";"75759.6362212775";"75009.890224663";"1254804.89459364";"16.5629741268639";2017
"69";"21.6131049526596";"1604.99229100045";"74260.1442280486";"73457.6480825483";"1179795.00436898";"15.8873244407646";2017
"70";"23.5765805658735";"1712.96004316959";"72655.1519370481";"71798.6719154633";"1106337.35628643";"15.2272389058523";2017
"71";"25.6882762600786";"1822.38262386546";"70942.1918938785";"70031.0005819458";"1034538.68437097";"14.5828407151349";2017
"72";"28.0106175262681";"1936.08854095094";"69119.8092700131";"68151.7649995376";"964507.68378902";"13.9541427265984";2017
"73";"30.5735873874478";"2054.04735672387";"67183.7207290622";"66156.6970507002";"896355.918789483";"13.3418618240019";2017
"74";"33.3807906811692";"2174.07999397495";"65129.6733723383";"64042.6333753508";"830199.221738783";"12.746866040501";2017
"75";"36.3962404860234";"2291.34691653922";"62955.5933783633";"61809.9199200937";"766156.588363432";"12.1697937744598";2017
"76";"39.636144799313";"2404.49685690207";"60664.2464618241";"59461.9980333731";"704346.668443338";"11.6105731056361";2017
"77";"43.178595737338";"2515.57417594947";"58259.749604922";"57001.9625169473";"644884.670409965";"11.0691287687148";2017
"78";"47.0710992737276";"2623.93961554926";"55744.1754289726";"54432.2056211979";"587882.707893018";"10.5460831265157";2017
"79";"51.3283428751029";"2726.57367743771";"53120.2358134233";"51756.9489747045";"533450.50227182";"10.0423218026645";2017
"80 ou mais";"1000";"50393.6621359856";"50393.6621359856";"481693.553297115";"481693.553297115";"9.5586137795916";2017
